id,duration,user_id,listened_at,song_id
3399,94,107,2020-01-17 08:16:00,2302
3400,641,983,2020-06-26 10:26:00,4451
3401,197,35,2020-02-01 10:00:00,3567
3402,149,359,2020-04-03 02:57:00,2477
3403,502,887,2021-02-22 14:24:00,4571
3404,87,800,2021-03-07 08:01:00,4011
3405,276,2,2020-04-27 07:56:00,2390
3406,74,751,2020-04-09 02:28:00,1831
3407,175,492,2021-04-04 10:00:00,4074
3408,733,880,2021-01-08 07:04:00,3415
3409,378,890,2020-01-30 12:54:00,4830
3410,71,272,2021-10-10 15:49:00,2267
3411,326,144,2021-02-20 17:07:00,596
3412,118,435,2020-04-16 22:39:00,191
3413,247,451,2020-02-10 17:07:00,3463
3414,257,604,2020-05-01 03:01:00,332
3415,172,733,2020-07-07 01:24:00,4190
3416,320,566,2021-11-02 16:55:00,1657
3417,177,916,2020-05-12 02:23:00,3768
3418,280,228,2021-01-11 04:57:00,1668
3419,70,545,2020-10-22 05:51:00,2144
3420,128,214,2021-03-12 10:31:00,4436
3421,176,648,2021-02-14 09:42:00,2856
3422,718,248,2021-04-09 07:15:00,2160
3423,195,408,2020-01-14 13:24:00,4399
3424,108,53,2021-10-01 17:03:00,4147
3425,330,576,2021-06-07 23:00:00,806
3426,421,314,2021-06-14 02:16:00,701
3427,176,374,2021-04-26 20:49:00,1972
3428,135,37,2021-08-22 01:18:00,4757
3429,116,724,2020-07-25 09:43:00,1801
3430,278,524,2021-11-20 18:27:00,1908
3431,195,980,2020-03-03 10:33:00,1137
3432,341,84,2020-06-06 17:14:00,4132
3433,260,900,2020-11-23 02:23:00,623
3434,199,94,2021-03-17 15:48:00,2897
3435,326,415,2020-12-09 06:32:00,4969
3436,199,342,2021-09-23 13:12:00,1416
3437,35,719,2020-12-16 17:45:00,2063
3438,118,550,2020-05-04 04:52:00,2688
3439,234,421,2020-06-09 17:39:00,4263
3440,188,348,2021-08-27 15:39:00,1689
3441,136,715,2020-10-26 02:40:00,4159
3442,103,782,2021-03-13 12:25:00,203
3443,602,587,2020-04-13 22:04:00,1539
3444,543,128,2021-08-02 14:55:00,1125
3445,68,841,2021-02-28 06:28:00,895
3446,105,152,2021-08-20 10:27:00,1556
3447,389,522,2021-07-13 20:51:00,2451
3448,413,38,2020-05-12 10:39:00,787
3449,156,427,2021-03-29 19:24:00,976
3450,48,105,2021-04-25 08:11:00,4930
3451,383,165,2021-01-07 22:57:00,4289
3452,381,938,2020-07-11 14:50:00,2947
3453,78,544,2020-05-02 03:08:00,2200
3454,385,212,2021-06-11 08:04:00,3878
3455,678,526,2021-05-15 05:34:00,4482
3456,98,742,2020-09-06 12:36:00,3280
3457,95,132,2021-11-02 15:16:00,3037
3458,197,152,2020-11-26 04:57:00,4076
3459,88,96,2021-03-10 09:10:00,4268
3460,624,503,2021-03-06 01:24:00,337
3461,337,522,2020-02-21 03:07:00,3668
3462,366,374,2020-06-16 08:17:00,1972
3463,188,875,2020-10-03 09:43:00,3251
3464,300,16,2020-10-07 16:26:00,2537
3465,277,679,2020-04-06 06:35:00,666
3466,283,608,2020-03-20 01:24:00,4089
3467,152,18,2020-01-13 01:27:00,1233
3468,303,409,2020-05-27 08:17:00,3788
3469,559,7,2021-01-15 15:02:00,352
3470,157,696,2021-09-17 22:27:00,1762
3471,360,894,2021-10-25 03:51:00,2896
3472,125,245,2021-01-02 06:19:00,3767
3473,264,943,2021-05-13 08:11:00,4571
3474,203,883,2020-11-01 16:26:00,2525
3475,105,978,2021-08-24 20:22:00,1150
3476,335,879,2020-04-18 21:46:00,4539
3477,31,594,2021-03-17 22:04:00,3099
3478,241,643,2020-03-11 02:56:00,70
3479,97,129,2020-05-09 04:40:00,578
3480,82,801,2020-12-13 12:25:00,4591
3481,668,455,2021-10-18 12:44:00,4085
3482,53,586,2021-03-23 15:30:00,4877
3483,521,876,2021-03-12 18:30:00,2451
3484,733,571,2020-01-29 10:12:00,4947
3485,136,72,2021-10-01 03:50:00,129
3486,205,160,2021-07-24 19:05:00,1507
3487,250,87,2021-01-21 23:24:00,4103
3488,120,401,2021-01-01 12:18:00,1649
3489,31,462,2021-07-01 20:50:00,3168
3490,390,529,2020-03-26 13:44:00,2549
3491,559,89,2020-03-08 20:36:00,1480
3492,380,661,2020-12-17 03:46:00,1803
3493,541,823,2021-04-26 03:43:00,8
3494,215,6,2020-04-05 21:39:00,3083
3495,44,596,2021-10-18 19:19:00,3844
3496,308,945,2021-03-15 10:29:00,4198
3497,223,84,2021-01-27 16:42:00,2050
3498,419,250,2021-08-25 13:59:00,3786
3499,378,666,2020-01-01 20:58:00,3913
3500,334,416,2021-10-15 03:40:00,2743
3501,48,72,2021-11-13 20:06:00,771
3502,319,621,2021-07-18 05:50:00,4930
3503,86,112,2021-05-09 02:41:00,740
3504,48,172,2021-04-18 18:08:00,4296
3505,205,699,2020-11-10 04:57:00,4122
3506,663,797,2021-01-16 03:23:00,2018
3507,715,273,2020-11-02 07:59:00,4198
3508,280,530,2020-09-26 16:48:00,197
3509,84,680,2021-09-29 00:39:00,510
3510,170,319,2020-02-01 15:08:00,1996
3511,337,82,2021-05-23 00:11:00,1015
3512,183,75,2021-01-20 19:12:00,3102
3513,144,429,2020-11-08 08:33:00,923
3514,167,460,2020-06-16 02:33:00,2347
3515,702,847,2021-11-14 08:06:00,3205
3516,61,346,2021-08-07 05:12:00,1792
3517,228,249,2020-12-17 01:43:00,700
3518,387,643,2021-07-28 22:29:00,21
3519,190,387,2021-07-13 17:30:00,4195
3520,169,934,2020-10-04 14:35:00,1065
3521,55,867,2020-09-12 05:44:00,1984
3522,25,713,2021-03-05 22:21:00,1900
3523,663,363,2021-08-08 21:46:00,3544
3524,79,296,2021-06-23 20:47:00,967
3525,261,68,2021-10-24 01:59:00,2507
3526,598,438,2021-07-08 12:51:00,514
3527,21,532,2021-09-01 14:57:00,3575
3528,672,783,2021-05-22 07:50:00,3116
3529,44,605,2021-02-23 12:26:00,41
3530,57,133,2020-03-13 03:43:00,263
3531,168,295,2020-11-06 19:57:00,1033
3532,350,296,2020-04-07 11:46:00,3125
3533,515,647,2020-07-04 08:01:00,1820
3534,66,968,2020-12-13 10:38:00,128
3535,332,864,2021-07-11 16:21:00,2579
3536,192,868,2020-06-18 07:27:00,4621
3537,125,33,2021-10-24 16:53:00,4853
3538,67,374,2021-09-17 13:02:00,3014
3539,607,805,2020-03-02 00:49:00,3212
3540,384,32,2020-07-25 06:26:00,894
3541,126,555,2021-03-11 15:54:00,2807
3542,311,959,2021-09-30 10:36:00,2280
3543,267,804,2021-01-30 22:23:00,4184
3544,356,866,2020-10-24 13:37:00,2814
3545,66,305,2020-07-06 17:28:00,1788
3546,286,793,2020-05-17 15:22:00,4733
3547,177,108,2020-01-04 23:35:00,2249
3548,291,96,2021-05-31 09:16:00,3034
3549,169,66,2021-06-25 12:09:00,2409
3550,151,521,2021-07-28 20:09:00,2180
3551,278,230,2020-01-06 04:19:00,177
3552,144,733,2021-02-24 21:03:00,3124
3553,147,358,2021-01-15 12:03:00,22
3554,152,402,2020-03-27 19:12:00,653
3555,354,790,2021-01-14 11:29:00,3391
3556,198,99,2020-01-07 05:43:00,783
3557,376,271,2020-10-01 02:07:00,168
3558,550,775,2021-04-21 15:01:00,1062
3559,233,909,2020-05-29 13:57:00,873
3560,354,362,2021-05-16 19:35:00,1782
3561,95,164,2021-08-08 15:56:00,1329
3562,635,528,2020-08-18 00:46:00,632
3563,185,169,2020-10-24 17:05:00,1602
3564,46,21,2020-09-20 19:07:00,2882
3565,248,540,2020-03-19 14:40:00,1451
3566,155,842,2020-04-22 16:57:00,1864
3567,170,595,2020-11-06 06:08:00,722
3568,489,785,2021-04-19 11:06:00,4536
3569,247,833,2021-03-03 06:05:00,816
3570,81,397,2020-07-03 16:33:00,243
3571,331,36,2020-07-10 06:35:00,2649
3572,308,495,2021-09-14 13:48:00,4639
3573,482,314,2021-01-25 09:06:00,4373
3574,118,490,2020-11-04 10:16:00,4646
3575,55,276,2021-02-15 04:19:00,403
3576,165,233,2020-09-23 06:05:00,1454
3577,256,616,2021-03-21 13:23:00,997
3578,201,436,2020-07-20 15:46:00,4172
3579,330,6,2021-05-11 14:26:00,3151
3580,120,535,2020-10-16 10:00:00,4414
3581,399,682,2021-07-03 18:05:00,3502
3582,219,664,2020-05-29 07:48:00,1187
3583,102,244,2020-10-27 21:41:00,1382
3584,106,241,2021-02-07 00:43:00,4425
3585,64,773,2021-07-24 17:41:00,1855
3586,125,928,2021-02-10 00:06:00,1905
3587,172,558,2020-12-18 07:44:00,3667
3588,299,273,2020-05-10 03:21:00,1949
3589,164,75,2020-09-26 13:56:00,4034
3590,119,283,2021-02-12 02:52:00,4572
3591,61,708,2021-02-09 01:46:00,3602
3592,165,535,2020-12-18 06:19:00,1753
3593,277,87,2020-07-03 19:05:00,1738
3594,204,881,2020-08-11 07:09:00,1814
3595,683,633,2021-02-25 15:11:00,1955
3596,92,930,2020-09-07 18:03:00,4010
3597,191,149,2021-07-17 18:01:00,538
3598,317,150,2021-05-28 17:24:00,2391
3599,485,577,2020-10-16 21:49:00,1790
3600,73,160,2021-06-19 18:43:00,1191
3601,61,446,2020-04-10 12:55:00,3937
3602,480,796,2021-09-15 14:11:00,1496
3603,57,82,2021-09-21 00:31:00,2188
3604,349,7,2021-04-25 01:48:00,4524
3605,362,182,2020-03-27 17:10:00,3371
3606,236,870,2021-06-28 13:00:00,1260
3607,24,966,2020-06-16 07:32:00,4076
3608,243,526,2020-11-22 04:48:00,3031
3609,52,478,2021-07-25 05:49:00,4696
3610,148,183,2021-05-24 05:21:00,97
3611,310,314,2021-11-22 05:15:00,4574
3612,189,556,2020-04-27 19:34:00,4587
3613,261,174,2020-03-15 00:29:00,1320
3614,327,14,2020-06-05 03:55:00,4502
3615,382,300,2021-01-05 03:56:00,715
3616,502,937,2020-10-18 16:18:00,2495
3617,64,73,2021-07-27 09:45:00,2747
3618,654,735,2020-09-04 10:37:00,4044
3619,709,514,2021-08-06 03:56:00,585
3620,268,722,2021-02-04 22:01:00,954
3621,363,773,2021-03-23 02:52:00,2898
3622,178,602,2021-05-23 13:57:00,2031
3623,140,343,2021-05-13 11:37:00,594
3624,46,396,2021-05-29 16:02:00,1832
3625,471,846,2020-02-07 21:41:00,356
3626,169,764,2020-04-27 01:06:00,1677
3627,91,895,2020-10-11 08:04:00,3119
3628,152,333,2021-04-08 00:44:00,112
3629,246,355,2020-01-04 20:27:00,1937
3630,100,559,2021-08-08 17:22:00,4471
3631,223,847,2020-03-07 07:53:00,845
3632,106,163,2021-08-22 11:25:00,2174
3633,360,116,2020-04-15 19:47:00,4843
3634,234,403,2020-12-09 11:00:00,2610
3635,336,79,2021-11-05 04:36:00,1384
3636,132,447,2021-03-14 02:02:00,3971
3637,121,883,2020-11-13 00:46:00,362
3638,309,8,2020-03-05 04:22:00,679
3639,94,23,2020-02-16 15:53:00,2812
3640,76,781,2020-07-10 13:51:00,2823
3641,95,791,2020-06-11 11:42:00,1732
3642,185,543,2020-09-27 00:48:00,1288
3643,193,414,2020-02-29 06:47:00,4896
3644,111,682,2021-03-19 11:33:00,275
3645,35,642,2020-01-29 11:49:00,906
3646,648,907,2021-06-11 13:27:00,1883
3647,177,409,2020-10-06 20:35:00,492
3648,493,669,2021-11-08 16:53:00,4755
3649,53,22,2020-10-19 17:46:00,541
3650,229,638,2021-03-23 01:49:00,2887
3651,333,403,2021-04-22 19:29:00,4416
3652,355,969,2021-01-14 09:13:00,456
3653,107,681,2020-07-27 14:24:00,651
3654,177,678,2021-06-02 04:12:00,1313
3655,107,157,2021-03-11 01:35:00,1305
3656,184,330,2020-02-11 20:14:00,4513
3657,105,22,2021-11-20 15:34:00,3610
3658,149,472,2021-07-17 07:47:00,804
3659,169,264,2021-08-20 06:32:00,798
3660,611,303,2020-05-07 15:05:00,3385
3661,275,902,2021-04-12 05:54:00,4705
3662,408,775,2020-12-25 23:42:00,2013
3663,188,724,2020-11-15 15:35:00,2841
3664,184,465,2020-01-08 19:10:00,3063
3665,395,164,2020-05-26 21:05:00,1081
3666,476,136,2021-09-11 08:44:00,1314
3667,48,252,2021-04-23 07:53:00,2646
3668,326,205,2021-11-08 18:10:00,3635
3669,274,856,2021-08-08 09:20:00,2054
3670,18,302,2021-01-12 07:23:00,3515
3671,289,242,2020-07-27 06:19:00,195
3672,118,832,2020-05-22 19:26:00,785
3673,380,927,2020-01-26 11:21:00,1615
3674,122,791,2021-07-25 20:41:00,823
3675,85,61,2021-03-12 13:16:00,1328
3676,205,465,2021-01-06 18:28:00,58
3677,26,818,2021-01-10 14:29:00,1249
3678,82,302,2021-05-23 14:17:00,1450
3679,117,472,2020-06-17 16:44:00,518
3680,117,811,2021-03-24 23:13:00,2078
3681,112,394,2020-05-03 09:55:00,151
3682,509,607,2021-05-05 19:25:00,4644
3683,720,660,2020-01-28 06:12:00,2158
3684,204,912,2020-09-18 22:54:00,3674
3685,353,974,2020-06-23 05:18:00,2514
3686,99,259,2021-04-21 23:17:00,2285
3687,117,542,2020-01-01 05:01:00,1395
3688,139,530,2020-04-24 15:32:00,1706
3689,50,187,2020-03-04 05:41:00,1173
3690,148,966,2020-07-19 22:20:00,2422
3691,312,212,2021-07-21 17:46:00,600
3692,46,35,2020-10-17 20:36:00,3505
3693,147,147,2020-09-15 03:21:00,2300
3694,134,282,2021-05-02 15:11:00,4016
3695,239,547,2020-10-14 17:37:00,1497
3696,120,588,2020-10-22 05:46:00,3118
3697,25,584,2021-03-02 18:29:00,4703
3698,120,249,2020-05-25 20:40:00,435
3699,173,57,2021-01-12 00:12:00,2659
3700,241,869,2020-01-12 04:32:00,464
3701,132,305,2021-06-20 14:42:00,2324
3702,246,522,2021-05-28 08:41:00,1
3703,132,725,2020-02-19 23:10:00,1532
3704,127,361,2021-10-31 07:47:00,3167
3705,48,237,2020-03-07 15:45:00,4763
3706,602,234,2021-02-04 04:49:00,782
3707,55,925,2020-07-26 03:53:00,1426
3708,57,223,2021-06-12 18:11:00,568
3709,171,616,2021-08-27 05:11:00,2552
3710,353,327,2021-02-11 03:13:00,1279
3711,132,98,2021-10-28 06:56:00,2324
3712,109,226,2021-02-28 11:28:00,4422
3713,147,734,2020-09-10 11:24:00,557
3714,131,836,2020-09-10 00:34:00,513
3715,378,489,2021-08-16 20:09:00,3219
3716,20,478,2020-07-21 08:19:00,4152
3717,266,985,2020-06-13 18:48:00,4116
3718,238,334,2021-03-17 12:58:00,3542
3719,257,792,2020-05-21 15:34:00,2900
3720,93,555,2020-11-27 03:29:00,4097
3721,25,863,2021-11-07 23:55:00,2961
3722,361,512,2020-10-21 03:39:00,4944
3723,347,382,2021-02-22 15:13:00,1253
3724,89,423,2020-01-05 09:17:00,725
3725,28,348,2020-07-09 03:11:00,1307
3726,257,153,2020-05-07 10:57:00,575
3727,218,851,2020-10-24 11:11:00,227
3728,121,452,2021-01-04 15:09:00,2021
3729,131,290,2020-03-18 12:36:00,308
3730,324,736,2021-02-10 18:46:00,4886
3731,110,985,2020-02-22 17:02:00,4303
3732,71,119,2021-01-01 09:31:00,1518
3733,140,214,2020-08-02 06:25:00,1059
3734,161,565,2020-09-04 13:20:00,1845
3735,127,732,2021-11-20 14:17:00,2669
3736,260,439,2020-03-26 04:52:00,4749
3737,335,755,2021-08-07 16:25:00,797
3738,78,565,2021-01-08 18:20:00,4576
3739,163,914,2020-07-07 15:31:00,1780
3740,176,629,2021-09-30 23:11:00,4993
3741,124,903,2021-01-27 16:32:00,586
3742,286,447,2021-08-16 02:46:00,1379
3743,112,843,2021-07-31 17:28:00,4358
3744,581,42,2021-02-23 14:59:00,4791
3745,392,395,2020-07-01 03:32:00,3811
3746,110,247,2021-05-20 11:52:00,4032
3747,142,905,2020-11-18 09:56:00,2725
3748,61,291,2020-10-01 13:57:00,1848
3749,88,248,2021-02-14 02:05:00,2238
3750,39,613,2020-12-18 04:02:00,1042
3751,85,599,2021-07-14 16:09:00,4490
3752,135,865,2020-06-26 03:30:00,3486
3753,174,449,2021-07-05 13:48:00,3788
3754,121,84,2020-09-04 08:00:00,2563
3755,111,773,2021-07-18 18:34:00,1250
3756,469,221,2020-11-30 02:57:00,1738
3757,108,666,2021-05-11 07:43:00,3670
3758,94,51,2020-12-01 11:40:00,1919
3759,205,550,2021-10-14 19:53:00,4415
3760,164,771,2021-03-04 07:32:00,2755
3761,179,981,2021-09-19 16:56:00,1393
3762,99,187,2020-01-20 21:59:00,248
3763,345,525,2020-12-17 23:02:00,4273
3764,394,223,2020-03-25 15:56:00,1686
3765,341,465,2020-07-06 17:43:00,1932
3766,341,419,2020-02-19 04:35:00,4017
3767,231,87,2020-10-05 15:41:00,4103
3768,194,259,2021-04-06 10:02:00,3433
3769,371,181,2021-07-28 06:45:00,4385
3770,76,311,2020-06-09 11:27:00,4527
3771,183,173,2021-05-07 21:54:00,3985
3772,726,322,2021-05-25 13:56:00,3823
3773,360,707,2020-06-16 10:19:00,2082
3774,77,340,2021-08-05 15:50:00,1348
3775,120,496,2020-08-17 21:47:00,4737
3776,292,245,2020-10-27 07:39:00,1149
3777,112,940,2020-09-14 02:48:00,3624
3778,327,505,2021-01-12 02:33:00,1855
3779,102,329,2021-01-25 01:11:00,2945
3780,192,880,2020-01-08 01:55:00,401
3781,489,196,2021-05-25 07:41:00,606
3782,180,62,2021-08-28 23:20:00,4707
3783,556,25,2020-07-10 18:22:00,132
3784,109,564,2020-06-29 18:36:00,4489
3785,312,562,2020-07-29 04:44:00,4909
3786,80,378,2020-03-08 17:27:00,4677
3787,192,897,2020-10-17 11:49:00,4507
3788,91,295,2021-05-06 13:43:00,4441
3789,372,52,2021-06-30 06:01:00,804
3790,217,844,2021-08-21 21:19:00,3268
3791,280,40,2020-09-07 00:45:00,4290
3792,190,744,2020-02-26 08:41:00,3634
3793,147,572,2021-02-07 19:29:00,2677
3794,600,728,2021-11-09 05:19:00,1216
3795,352,457,2020-05-09 23:15:00,2478
3796,159,878,2020-12-13 00:24:00,2265
3797,281,852,2020-08-17 13:19:00,970
3798,387,709,2020-09-14 10:31:00,601
3799,110,788,2020-06-08 03:43:00,4456
3800,378,853,2021-10-13 05:18:00,2829
3801,139,2,2021-02-21 18:21:00,2717
3802,193,469,2020-07-15 22:26:00,4517
3803,56,106,2020-05-13 02:23:00,782
3804,57,216,2021-11-20 16:05:00,3809
3805,184,777,2021-06-27 08:01:00,1435
3806,563,679,2021-05-12 10:09:00,4339
3807,319,759,2021-11-08 09:23:00,1017
3808,326,414,2021-10-25 14:08:00,2220
3809,104,950,2020-05-18 11:25:00,2703
3810,269,210,2020-12-29 08:38:00,3907
3811,96,58,2021-06-20 17:58:00,2817
3812,170,940,2020-05-25 09:25:00,3992
3813,201,43,2020-06-20 00:29:00,2329
3814,650,138,2021-06-20 12:33:00,3641
3815,347,621,2020-06-25 06:14:00,532
3816,581,489,2021-09-27 12:16:00,1978
3817,195,560,2020-07-12 06:17:00,3278
3818,410,638,2020-05-30 13:43:00,3765
3819,104,469,2020-06-16 21:41:00,291
3820,77,726,2020-05-27 15:36:00,3576
3821,64,913,2021-08-30 23:38:00,4755
3822,360,640,2020-06-30 19:44:00,3175
3823,161,389,2021-09-01 00:00:00,2476
3824,122,198,2021-03-26 10:45:00,513
3825,147,202,2020-09-16 06:01:00,1640
3826,72,192,2020-04-23 14:13:00,255
3827,80,107,2021-07-21 04:56:00,4817
3828,698,706,2020-03-18 16:31:00,2638
3829,323,327,2020-03-28 07:01:00,1966
3830,158,750,2021-11-02 01:27:00,51
3831,146,644,2020-02-28 03:40:00,800
3832,242,357,2021-05-07 02:40:00,100
3833,366,595,2021-04-28 02:10:00,1748
3834,206,501,2020-12-25 17:56:00,2512
3835,220,284,2021-03-22 23:24:00,237
3836,90,468,2020-01-05 19:45:00,472
3837,491,508,2021-07-10 12:08:00,2205
3838,583,734,2021-09-16 02:43:00,139
3839,161,106,2021-01-29 06:56:00,2863
3840,591,294,2020-01-31 18:36:00,1384
3841,104,66,2021-09-09 12:03:00,3096
3842,319,195,2020-12-18 04:39:00,4502
3843,112,188,2020-09-27 07:07:00,1713
3844,38,47,2021-03-27 22:57:00,951
3845,272,362,2020-08-18 16:18:00,3797
3846,344,871,2020-12-25 12:16:00,2374
3847,548,537,2021-10-15 23:48:00,1358
3848,282,578,2021-10-03 12:22:00,4425
3849,318,487,2021-10-16 04:12:00,1700
3850,445,847,2021-02-22 08:27:00,2137
3851,380,579,2021-09-24 14:50:00,4111
3852,50,709,2020-07-19 01:18:00,3373
3853,637,246,2020-12-23 09:26:00,634
3854,42,808,2020-05-14 03:55:00,1884
3855,262,612,2021-07-11 12:27:00,2317
3856,152,178,2021-10-30 00:22:00,1129
3857,391,115,2021-01-07 04:42:00,700
3858,238,680,2020-07-23 02:00:00,392
3859,243,631,2020-10-16 17:26:00,169
3860,187,998,2020-06-10 17:21:00,3089
3861,164,165,2021-07-01 06:09:00,2053
3862,641,219,2021-02-23 21:57:00,3966
3863,247,197,2020-04-04 09:15:00,4295
3864,216,401,2020-02-09 10:18:00,4715
3865,570,830,2021-01-18 19:53:00,1186
3866,36,998,2021-08-05 00:15:00,4865
3867,497,749,2020-11-05 03:32:00,2728
3868,361,681,2020-12-14 07:14:00,3510
3869,304,76,2021-11-15 05:39:00,4478
3870,211,426,2021-01-29 18:36:00,4460
3871,294,287,2020-01-24 17:04:00,3427
3872,288,545,2020-12-31 21:23:00,4721
3873,111,299,2020-09-09 21:18:00,1714
3874,26,861,2020-10-13 16:42:00,2513
3875,200,742,2021-09-18 12:34:00,3262
3876,225,707,2021-05-14 18:38:00,4590
3877,445,294,2021-07-18 23:54:00,2679
3878,45,809,2020-05-08 06:51:00,282
3879,231,886,2020-11-28 22:04:00,4927
3880,392,447,2020-03-29 15:35:00,430
3881,247,936,2021-05-23 10:42:00,2629
3882,122,414,2021-01-13 08:17:00,4954
3883,299,431,2020-12-01 00:18:00,4349
3884,168,790,2020-08-18 20:24:00,4659
3885,186,230,2021-05-16 20:49:00,3213
3886,364,96,2020-01-07 03:07:00,4633
3887,52,895,2020-01-10 14:34:00,2946
3888,333,439,2021-05-05 20:48:00,2318
3889,44,171,2020-06-02 11:09:00,3985
3890,138,317,2020-10-04 06:59:00,3433
3891,126,842,2021-02-27 01:51:00,2664
3892,319,544,2020-03-14 08:41:00,936
3893,89,491,2020-08-25 23:24:00,2343
3894,281,388,2020-09-20 07:27:00,3283
3895,16,989,2021-03-23 05:04:00,883
3896,489,557,2021-09-19 13:46:00,2520
3897,192,72,2020-07-08 02:35:00,817
3898,25,532,2020-05-16 06:43:00,3233
3899,41,239,2021-02-03 10:50:00,3867
3900,197,711,2020-07-11 09:37:00,2847
3901,105,577,2020-06-21 16:18:00,4976
3902,40,700,2020-07-16 04:15:00,678
3903,230,89,2020-12-09 05:21:00,2255
3904,194,922,2021-03-22 10:25:00,2984
3905,207,713,2020-09-07 20:02:00,2490
3906,205,535,2020-09-23 10:59:00,2315
3907,53,808,2020-05-14 22:07:00,2447
3908,385,642,2020-12-30 04:38:00,1889
3909,58,154,2020-11-04 16:56:00,1721
3910,97,590,2020-06-02 07:19:00,1904
3911,343,190,2020-11-01 04:10:00,224
3912,333,812,2021-05-25 05:50:00,4761
3913,308,415,2021-07-01 17:34:00,935
3914,312,154,2020-09-28 02:34:00,1313
3915,36,625,2020-09-23 20:12:00,1309
3916,175,339,2021-09-14 02:25:00,226
3917,111,998,2020-10-18 16:51:00,200
3918,72,629,2020-07-23 14:52:00,4600
3919,353,517,2020-11-24 05:03:00,4629
3920,235,889,2020-05-10 23:47:00,4638
3921,263,838,2021-02-20 02:06:00,2325
3922,113,35,2020-04-05 11:49:00,3994
3923,358,784,2021-02-24 08:27:00,3934
3924,386,671,2021-05-15 12:55:00,1598
3925,37,722,2020-06-15 10:29:00,5
3926,151,526,2021-08-16 21:00:00,280
3927,421,537,2020-03-13 17:21:00,3020
3928,306,847,2021-06-08 21:09:00,2365
3929,151,218,2020-07-15 13:42:00,127
3930,191,254,2021-08-08 12:26:00,4400
3931,105,996,2020-06-20 16:59:00,2797
3932,212,203,2021-02-08 09:16:00,4827
3933,39,101,2020-11-11 17:34:00,3250
3934,375,361,2021-09-15 13:04:00,3902
3935,215,741,2020-10-04 08:25:00,4586
3936,341,711,2020-05-23 18:27:00,4533
3937,38,914,2020-04-17 04:48:00,3702
3938,144,178,2021-08-06 13:40:00,483
3939,96,276,2021-06-21 18:57:00,3040
3940,159,312,2020-04-18 21:32:00,4411
3941,360,642,2020-12-11 10:02:00,1508
3942,57,410,2021-08-09 16:04:00,3169
3943,167,791,2020-01-09 02:15:00,939
3944,92,288,2020-05-08 14:26:00,17
3945,170,653,2020-11-02 22:36:00,4543
3946,298,525,2020-12-30 19:06:00,4375
3947,299,401,2020-04-07 22:03:00,3943
3948,41,217,2021-10-12 11:01:00,4548
3949,27,698,2021-09-10 12:09:00,2714
3950,117,470,2021-04-04 05:26:00,4702
3951,141,27,2021-01-11 11:21:00,3886
3952,258,913,2021-01-23 20:01:00,3618
3953,101,730,2021-06-08 16:42:00,1632
3954,183,422,2020-08-17 21:44:00,1812
3955,158,14,2021-07-25 20:41:00,2008
3956,528,501,2020-12-21 08:18:00,4197
3957,185,654,2020-08-06 11:28:00,470
3958,142,908,2020-07-01 18:05:00,1325
3959,347,325,2021-02-13 08:04:00,3278
3960,76,997,2021-09-17 03:24:00,4342
3961,267,324,2021-02-17 11:37:00,1236
3962,191,567,2020-02-04 17:46:00,119
3963,249,703,2020-10-17 02:34:00,1884
3964,399,285,2020-03-13 01:42:00,2005
3965,347,89,2021-05-17 20:07:00,788
3966,119,45,2020-04-28 22:36:00,2476
3967,108,644,2020-02-14 17:12:00,2768
3968,290,498,2020-06-05 21:33:00,1428
3969,166,912,2021-08-15 14:30:00,243
3970,322,498,2020-07-04 04:02:00,4618
3971,364,578,2020-12-13 00:07:00,3571
3972,90,791,2021-09-03 22:05:00,3914
3973,337,836,2021-04-03 15:38:00,16
3974,417,660,2020-03-12 02:59:00,4612
3975,133,145,2020-11-23 13:46:00,2783
3976,72,948,2021-06-26 04:42:00,1824
3977,180,518,2020-08-31 16:32:00,4924
3978,325,82,2020-07-08 03:47:00,11
3979,169,980,2020-09-19 20:16:00,279
3980,159,635,2020-09-19 08:48:00,2943
3981,149,167,2021-02-12 00:49:00,4429
3982,687,749,2021-02-10 22:52:00,2792
3983,243,105,2021-11-09 13:09:00,2086
3984,188,802,2021-08-12 20:03:00,1107
3985,245,488,2020-07-06 15:53:00,32
3986,187,750,2020-09-08 14:17:00,155
3987,301,310,2020-01-16 10:38:00,737
3988,181,984,2020-10-26 20:02:00,1849
3989,267,82,2020-03-29 06:46:00,11
3990,174,94,2020-09-12 15:45:00,3609
3991,187,321,2021-09-23 14:21:00,4104
3992,138,343,2021-05-09 20:37:00,2678
3993,70,797,2021-03-17 23:12:00,294
3994,350,809,2020-05-25 21:02:00,3197
3995,88,361,2021-02-24 01:15:00,1572
3996,387,831,2021-02-23 08:29:00,3049
3997,116,928,2021-04-18 05:13:00,2940
3998,86,66,2021-04-17 16:23:00,4263
3999,517,624,2021-01-28 01:53:00,269
4000,92,868,2020-05-07 02:17:00,1148
4001,197,429,2021-07-22 04:53:00,3343
4002,703,401,2020-07-26 05:53:00,880
4003,87,171,2020-09-15 13:58:00,59
4004,206,759,2020-08-24 17:21:00,2498
4005,317,578,2021-05-05 04:53:00,3892
4006,274,68,2021-01-07 16:39:00,217
4007,77,492,2020-12-21 23:34:00,1131
4008,609,34,2021-07-18 03:38:00,4613
4009,385,1,2021-06-20 07:43:00,2312
4010,129,151,2020-11-21 10:40:00,2341
4011,242,902,2021-10-10 19:27:00,734
